user_id,signup_date,plan_type,revenue_before,revenue_after,churned,country,device,acquisition_channel,sessions,total_time_spent
U01259,2023-09-06,Basic,16.06,16.06,0,Canada,Desktop,Email,5,9.4
U01260,2023-08-27,Premium,5.51,12.62296792091408,0,USA,Desktop,Referral,10,50.18
U01261,2023-08-17,Basic,5.85,5.85,0,Australia,Mobile,Referral,11,59.22
U01262,2023-03-08,Basic,9.65,9.65,1,Canada,Mobile,Organic,9,39.06
U01263,2023-02-20,Free,3.13,6.993106660429083,0,USA,Tablet,Referral,9,52.36
U01264,2023-04-07,Premium,8.24,8.24,0,Brazil,Desktop,Social,6,51.89
U01265,2023-04-02,Basic,23.06,23.913602438146434,0,Australia,Mobile,Referral,4,21.28
U01266,2023-09-21,Free,35.54,35.54,0,Canada,Desktop,Social,10,83.53
U01267,2023-10-18,Basic,8.09,8.09,0,India,Desktop,Email,7,48.9
U01268,2023-04-06,Free,5.32,5.32,1,Australia,Mobile,Social,9,42.4
U01269,2023-03-29,Free,35.75,35.75,0,India,Desktop,Social,10,71.93
U01270,2023-03-19,Free,44.27,44.27,0,India,Mobile,Organic,9,71.48
U01271,2023-10-15,Free,10.55,20.459004056732496,0,Brazil,Mobile,Referral,6,54.01
U01272,2023-04-30,Free,0.55,0.55,0,USA,Tablet,Social,12,57.76
U01273,2023-10-29,Free,23.75,25.754323601953686,0,Germany,Desktop,Organic,10,85.02
U01274,2023-06-14,Basic,30.65,30.65,0,USA,Tablet,Organic,9,61.96
U01275,2023-07-01,Free,0.36,0.36,0,UK,Desktop,Organic,13,103.88
U01276,2023-08-11,Free,18.08,18.08,1,USA,Tablet,Paid Search,8,50.87
U01277,2023-11-07,Free,17.75,18.465595686712877,0,Australia,Mobile,Organic,5,42.26
U01278,2023-01-07,Basic,9.52,9.52,0,Canada,Desktop,Organic,7,29.53
U01279,2023-11-26,Free,27.71,27.71,1,Australia,Tablet,Social,9,70.01
U01280,2023-09-20,Free,11.18,11.18,0,Canada,Mobile,Organic,10,14.96
U01281,2023-06-10,Premium,22.59,22.59,0,Australia,Mobile,Organic,11,86.35
U01282,2023-05-31,Basic,14.56,14.56,1,India,Desktop,Paid Search,9,51.59
U01283,2023-03-26,Premium,5.71,5.71,0,USA,Desktop,Paid Search,7,40.2
U01284,2023-05-27,Free,18.65,18.65,0,USA,Tablet,Organic,14,107.91
U01285,2023-04-22,Free,26.71,26.71,0,Canada,Mobile,Organic,10,97.02
U01286,2023-02-05,Basic,72.92,74.23147313233642,0,UK,Mobile,Social,11,18.66
U01287,2023-10-12,Free,9.56,12.374148978938445,0,Australia,Desktop,Social,5,25.48
U01288,2023-07-07,Free,1.33,1.33,0,Germany,Mobile,Paid Search,4,37.35
U01289,2023-03-23,Free,88.41,88.41,0,Germany,Tablet,Social,7,40.08
U01290,2023-01-02,Premium,19.55,19.55,0,India,Mobile,Referral,7,33.09
U01291,2023-10-30,Free,58.54,71.62733469953241,0,Canada,Mobile,Email,6,31.63
U01292,2023-07-16,Premium,2.19,2.19,0,Germany,Mobile,Paid Search,8,61.14
U01293,2023-01-11,Premium,8.37,8.37,0,India,Tablet,Paid Search,3,29.46
U01294,2023-08-22,Free,2.88,10.185658868772062,0,Brazil,Desktop,Social,7,48.52
U01295,2023-07-14,Basic,36.1,43.431199029412824,0,Australia,Desktop,Email,7,40.67
U01296,2023-04-29,Basic,42.46,62.96771774023662,0,UK,Mobile,Email,10,61.4
U01297,2023-01-20,Premium,13.92,14.179650430399587,0,USA,Mobile,Organic,5,15.24
U01298,2023-09-18,Free,4.13,7.939681395067496,0,UK,Tablet,Paid Search,5,44.75
U01299,2023-10-20,Basic,2.72,24.13226569456601,0,Germany,Tablet,Organic,2,10.99
U01300,2023-09-13,Free,17.74,17.74,1,Canada,Tablet,Social,8,39.12
U01301,2023-08-10,Premium,14.12,15.59201535859423,0,Australia,Mobile,Email,9,37.56
U01302,2023-08-14,Free,23.74,32.32349931700409,0,Australia,Desktop,Organic,8,69.23
U01303,2023-02-22,Free,7.28,7.28,0,Australia,Desktop,Email,5,38.75
U01304,2023-12-21,Basic,10.3,10.3,0,USA,Mobile,Organic,8,27.82
U01305,2023-12-08,Premium,0.43,0.43,0,UK,Mobile,Organic,3,16.79
U01306,2023-12-30,Basic,18.84,26.194222617224728,0,UK,Tablet,Email,6,39.33
U01307,2023-10-07,Free,11.0,11.0,0,Australia,Desktop,Social,6,58.86
U01308,2023-03-22,Free,50.46,50.46,0,Canada,Desktop,Referral,15,89.7
U01309,2023-07-21,Premium,20.53,20.53,0,Canada,Mobile,Referral,7,17.24
U01310,2023-06-07,Basic,10.17,23.633609175882373,1,India,Mobile,Paid Search,9,35.38
U01311,2023-04-30,Premium,6.12,6.12,0,Canada,Mobile,Referral,11,61.95
U01312,2023-02-28,Free,47.14,47.14,0,Canada,Tablet,Email,5,39.41
U01313,2023-08-03,Free,0.33,0.33,1,Canada,Desktop,Paid Search,11,82.94
U01314,2023-05-08,Basic,7.92,7.92,0,Australia,Desktop,Referral,11,81.42
U01315,2023-08-12,Premium,57.47,57.47,0,Brazil,Mobile,Referral,4,24.03
U01316,2023-07-28,Free,21.23,21.23,1,UK,Tablet,Organic,5,34.37
U01317,2023-04-25,Premium,15.22,15.22,0,Canada,Desktop,Organic,6,40.62
U01318,2023-07-28,Basic,4.55,4.55,1,USA,Mobile,Referral,4,14.89
U01319,2023-01-14,Free,35.84,35.84,0,Brazil,Mobile,Paid Search,11,65.31
U01320,2023-01-09,Free,4.57,4.57,0,Brazil,Mobile,Email,13,62.37
U01321,2023-02-09,Free,5.71,11.838906187258608,0,Australia,Desktop,Referral,7,47.08
U01322,2023-08-25,Basic,4.26,4.26,0,Canada,Tablet,Email,8,55.39
U01323,2023-10-08,Free,3.44,3.44,0,USA,Tablet,Paid Search,11,66.92
U01324,2023-12-25,Free,61.29,61.29,0,Brazil,Mobile,Social,7,31.53
U01325,2023-07-20,Premium,18.43,18.43,0,Germany,Tablet,Paid Search,10,57.74
U01326,2023-09-03,Free,20.31,20.31,0,Australia,Tablet,Social,12,77.04
U01327,2023-10-05,Free,61.72,61.72,0,Brazil,Mobile,Organic,7,34.82
U01328,2023-08-23,Free,5.24,8.461045484906194,0,India,Desktop,Email,9,84.24
U01329,2023-01-04,Basic,0.12,0.12,0,Brazil,Tablet,Organic,6,26.15
U01330,2023-06-03,Basic,18.27,18.27,0,UK,Desktop,Email,8,21.81
U01331,2023-01-29,Free,14.18,29.731718120913385,1,Canada,Tablet,Paid Search,13,59.19
U01332,2023-04-19,Basic,12.99,12.99,0,Brazil,Mobile,Referral,5,20.26
U01333,2023-04-08,Basic,1.28,4.117447785877947,0,India,Desktop,Referral,6,26.94
U01334,2023-08-03,Free,12.12,12.12,0,India,Desktop,Social,7,22.31
U01335,2023-10-20,Free,6.78,6.78,0,Canada,Tablet,Referral,7,37.1
U01336,2023-03-16,Free,6.42,6.42,0,Australia,Desktop,Email,16,137.68
U01337,2023-11-22,Free,5.03,5.03,0,Australia,Tablet,Referral,8,63.01
U01338,2023-05-26,Basic,8.09,10.614707207120777,1,Brazil,Desktop,Organic,7,32.83
U01339,2023-05-08,Basic,8.71,8.71,0,Germany,Tablet,Referral,8,44.23
U01340,2023-12-07,Free,7.39,7.39,1,Brazil,Tablet,Organic,10,72.26
U01341,2023-02-11,Free,77.03,77.03,0,USA,Mobile,Social,8,36.28
U01342,2023-12-22,Free,53.98,53.98,0,India,Mobile,Social,11,59.41
U01343,2023-02-10,Basic,17.09,34.39539326849126,0,Brazil,Tablet,Paid Search,8,30.45
U01344,2023-02-03,Free,79.32,79.32,0,Germany,Tablet,Paid Search,15,82.88
U01345,2023-01-17,Basic,94.66,106.00218394174357,0,Australia,Tablet,Paid Search,12,86.1
U01346,2023-06-14,Free,8.8,35.58450376632247,0,Australia,Mobile,Organic,9,33.05
U01347,2023-06-02,Basic,11.78,11.78,1,Germany,Mobile,Paid Search,9,87.11
U01348,2023-03-17,Premium,63.91,63.91,0,Germany,Desktop,Social,9,53.71
U01349,2023-03-28,Free,18.76,18.76,0,UK,Tablet,Referral,2,5.12
U01350,2023-04-27,Free,4.79,4.79,0,UK,Desktop,Organic,12,92.32
U01351,2023-12-28,Premium,23.38,23.38,0,UK,Mobile,Paid Search,8,36.94
U01352,2023-12-08,Free,4.61,11.222073149863593,0,Canada,Tablet,Paid Search,11,44.2
U01353,2023-01-27,Basic,8.29,8.29,0,USA,Desktop,Social,6,35.65
U01354,2023-11-09,Free,5.16,5.16,0,USA,Desktop,Referral,8,22.03
U01355,2023-10-14,Basic,5.62,5.62,0,Canada,Tablet,Email,9,48.47
U01356,2023-05-14,Free,0.09,0.09,1,Brazil,Desktop,Referral,9,74.69
U01357,2023-08-07,Premium,42.52,42.52,0,UK,Desktop,Paid Search,10,57.94
U01358,2023-06-17,Basic,7.02,7.02,0,UK,Mobile,Paid Search,10,19.6
U01359,2023-04-08,Basic,1.81,1.81,0,USA,Mobile,Referral,11,56.02
U01360,2023-09-25,Basic,1.82,1.82,0,Germany,Desktop,Referral,15,86.25
U01361,2023-08-25,Basic,16.24,16.24,0,Germany,Desktop,Social,11,38.0
U01362,2023-11-05,Free,99.01,102.69810684044451,0,Canada,Tablet,Email,2,7.24
U01363,2023-06-22,Premium,3.13,3.13,0,Canada,Mobile,Organic,11,47.05
U01364,2023-07-09,Premium,2.1,2.1031106090322766,0,Canada,Tablet,Organic,5,35.46
U01365,2023-05-02,Free,11.54,11.54,0,India,Tablet,Email,5,14.33
U01366,2023-02-15,Premium,16.57,18.35976226092023,0,Canada,Mobile,Social,6,49.52
U01367,2023-03-05,Basic,6.97,6.97,1,Brazil,Desktop,Referral,7,63.31
U01368,2023-05-10,Basic,7.21,9.70859230267097,0,Brazil,Desktop,Paid Search,12,89.15
U01369,2023-11-06,Free,11.05,24.868866713186573,0,Australia,Tablet,Email,10,63.63
U01370,2023-12-29,Free,7.54,11.296536688209871,0,Australia,Tablet,Social,12,60.56
U01371,2023-07-12,Free,49.38,75.39376935181755,1,UK,Desktop,Email,7,19.87
U01372,2023-11-03,Free,0.86,0.86,0,USA,Tablet,Paid Search,7,37.48
U01373,2023-06-30,Basic,5.35,5.35,0,Brazil,Desktop,Organic,6,51.68
U01374,2023-10-19,Free,33.06,33.06,0,Germany,Mobile,Referral,9,46.02
U01375,2023-10-09,Free,35.91,35.91,0,Australia,Mobile,Social,9,82.5
U01376,2023-01-29,Premium,2.37,2.37,1,USA,Desktop,Organic,6,39.73
U01377,2023-05-29,Free,72.81,72.81,1,UK,Tablet,Paid Search,8,52.66
U01378,2023-09-24,Free,23.64,23.64,1,Canada,Mobile,Email,8,60.01
U01379,2023-10-23,Free,6.37,6.37,1,UK,Desktop,Social,9,45.01
U01380,2023-01-11,Free,12.18,12.18,1,Brazil,Desktop,Social,6,29.73
U01381,2023-06-13,Basic,7.05,7.05,0,Brazil,Tablet,Organic,11,58.24
U01382,2023-04-23,Basic,3.25,3.25,0,Australia,Tablet,Organic,6,33.56
U01383,2023-07-06,Basic,6.88,6.88,0,Canada,Tablet,Paid Search,11,61.95
U01384,2023-10-22,Free,17.35,22.413755904391465,1,India,Mobile,Organic,3,24.21
U01385,2023-08-20,Basic,34.97,38.31967671091208,0,Canada,Mobile,Social,7,41.23
U01386,2023-08-15,Free,9.04,9.04,0,Canada,Mobile,Referral,9,50.16
U01387,2023-11-06,Free,8.55,8.55,0,Brazil,Desktop,Paid Search,8,47.21
U01388,2023-04-08,Free,12.62,12.62,0,Brazil,Desktop,Paid Search,4,4.0
U01389,2023-02-24,Free,20.69,20.69,0,Germany,Desktop,Referral,5,23.57
U01390,2023-04-21,Free,27.86,27.86,0,Germany,Mobile,Paid Search,7,36.13
U01391,2023-06-01,Free,7.91,8.10819213270427,0,USA,Desktop,Paid Search,8,55.58
U01392,2023-09-03,Premium,17.65,45.787420990420756,0,Brazil,Desktop,Organic,6,38.59
U01393,2023-03-10,Free,9.86,43.814644300584575,0,Brazil,Mobile,Paid Search,11,77.71
U01394,2023-11-08,Free,25.2,25.2,0,UK,Desktop,Social,7,52.35
U01395,2023-10-16,Free,3.6,3.6,1,Australia,Mobile,Organic,3,21.95
U01396,2023-09-07,Basic,5.94,5.94,0,Germany,Desktop,Email,8,45.06
U01397,2023-02-05,Free,11.1,11.1,0,UK,Tablet,Social,8,51.4
U01398,2023-08-27,Premium,44.04,44.04,0,Brazil,Mobile,Email,5,35.94
U01399,2023-05-28,Premium,17.03,17.03,0,Germany,Desktop,Organic,7,63.85
U01400,2023-08-15,Free,67.28,89.89985164107719,0,Australia,Desktop,Social,8,36.53
U01401,2023-09-01,Free,2.18,26.34726199419638,0,Brazil,Tablet,Organic,9,18.58
U01402,2023-12-03,Free,12.33,12.33,0,India,Tablet,Email,15,112.95
U01403,2023-12-31,Basic,10.86,25.707523589474718,0,Australia,Desktop,Referral,8,25.75
U01404,2023-07-20,Free,18.34,18.34,0,Canada,Tablet,Paid Search,5,32.37
U01405,2023-06-03,Free,33.42,33.42,0,Australia,Tablet,Referral,5,36.48
U01406,2023-03-14,Free,36.83,36.83,0,UK,Tablet,Referral,10,65.32
U01407,2023-07-20,Basic,22.19,22.19,1,Germany,Tablet,Organic,11,22.25
U01408,2023-10-23,Free,20.52,20.52,0,Germany,Desktop,Organic,6,40.06
U01409,2023-01-17,Free,59.53,59.53,0,Brazil,Tablet,Paid Search,9,55.91
U01410,2023-05-09,Basic,9.68,15.514850611756222,0,Brazil,Tablet,Referral,4,26.87
U01411,2023-08-05,Basic,35.77,35.77,0,USA,Mobile,Social,9,9.0
U01412,2023-03-02,Premium,50.89,55.37005624746213,0,USA,Tablet,Organic,7,49.63
U01413,2023-04-14,Free,13.53,13.53,0,UK,Desktop,Referral,8,43.82
U01414,2023-02-11,Basic,26.12,26.12,0,Germany,Mobile,Email,6,72.61
U01415,2023-01-25,Basic,9.46,9.46,0,Brazil,Tablet,Organic,8,37.46
U01416,2023-02-08,Free,3.46,3.46,0,UK,Mobile,Paid Search,12,98.09
U01417,2023-10-18,Basic,17.66,17.66,0,Germany,Mobile,Referral,6,44.28
U01418,2023-05-11,Free,4.37,4.37,0,Brazil,Desktop,Organic,5,31.78
U01419,2023-08-17,Premium,12.23,14.967308304310311,1,USA,Desktop,Paid Search,9,72.88
U01420,2023-04-18,Free,41.25,41.25,0,Germany,Tablet,Paid Search,6,19.81
U01421,2023-06-21,Basic,1.8,1.8,0,Brazil,Mobile,Email,7,22.7
U01422,2023-04-12,Free,0.62,0.62,0,UK,Mobile,Paid Search,15,165.88
U01423,2023-12-20,Premium,18.65,21.122795448411484,0,UK,Mobile,Organic,11,73.26
U01424,2023-01-12,Free,8.04,8.04,0,India,Desktop,Organic,10,29.92
U01425,2023-10-02,Premium,10.82,10.82,0,Germany,Desktop,Social,8,51.43
U01426,2023-04-11,Premium,10.41,10.41,0,UK,Desktop,Referral,6,31.45
U01427,2023-02-13,Free,1.81,1.81,0,Germany,Desktop,Referral,9,46.9
U01428,2023-11-01,Premium,0.07,17.441425997147043,0,UK,Tablet,Email,10,55.27
U01429,2023-01-17,Premium,45.74,45.74,0,Germany,Tablet,Referral,2,11.63
U01430,2023-11-26,Free,4.91,10.800307966103988,0,Germany,Mobile,Paid Search,8,19.26
U01431,2023-02-26,Free,11.11,11.11,0,Germany,Tablet,Organic,6,26.58
U01432,2023-11-07,Basic,71.46,71.46,0,India,Mobile,Paid Search,6,34.25
U01433,2023-10-30,Free,35.06,39.39098021944671,0,Australia,Mobile,Referral,9,75.03
U01434,2023-01-12,Free,2.28,2.28,0,USA,Desktop,Social,9,33.5
U01435,2023-11-14,Free,14.21,51.463595484695404,0,Canada,Desktop,Referral,8,20.66
U01436,2023-03-21,Free,26.19,26.19,0,Germany,Tablet,Email,7,33.59
U01437,2023-08-04,Free,23.97,23.97,0,USA,Tablet,Organic,6,31.96
U01438,2023-12-05,Free,28.61,28.61,0,Australia,Tablet,Paid Search,7,28.71
U01439,2023-09-21,Premium,12.23,14.110429190009874,1,Canada,Mobile,Referral,10,51.04
U01440,2023-05-29,Basic,3.87,16.27324466308988,0,USA,Mobile,Organic,13,114.42
U01441,2023-03-22,Free,12.51,12.51,0,USA,Desktop,Paid Search,12,112.36
U01442,2023-08-03,Basic,20.88,20.88,0,UK,Tablet,Referral,8,46.88
U01443,2023-07-17,Basic,18.76,18.76,0,Brazil,Desktop,Referral,5,27.67
U01444,2023-07-19,Premium,1.46,1.46,0,Canada,Tablet,Referral,15,119.47
U01445,2023-01-25,Free,1.34,1.34,0,USA,Tablet,Email,9,52.92
U01446,2023-03-30,Free,67.2,67.2,1,Australia,Desktop,Email,6,58.03
U01447,2023-09-25,Premium,3.29,19.40839614360161,1,Germany,Mobile,Paid Search,7,48.22
U01448,2023-05-23,Premium,6.98,10.028477555583034,0,Brazil,Tablet,Paid Search,8,37.78
U01449,2023-02-28,Basic,29.19,34.585395375485376,0,UK,Desktop,Organic,6,48.34
U01450,2023-12-31,Basic,10.54,16.55804243558741,0,India,Tablet,Social,9,59.37
U01451,2023-01-26,Free,4.0,4.0,0,USA,Mobile,Organic,7,54.62
U01452,2023-02-16,Basic,12.59,16.313160346141267,0,USA,Desktop,Social,9,73.36
U01453,2023-10-15,Free,16.83,16.83,0,UK,Mobile,Referral,7,27.63
U01454,2023-09-23,Free,12.06,12.182995740311274,0,Germany,Tablet,Referral,8,54.08
U01455,2023-01-16,Premium,50.25,50.25,1,Australia,Mobile,Organic,5,38.17
U01456,2023-07-18,Free,6.7,6.7,0,Canada,Tablet,Email,7,61.91
U01457,2023-10-09,Free,21.65,23.028484874830937,0,Canada,Tablet,Email,12,110.17
U01458,2023-03-27,Premium,2.38,5.622888895742952,0,Canada,Tablet,Paid Search,14,95.26
U01459,2023-09-07,Free,9.96,24.32128052257451,0,Germany,Desktop,Paid Search,7,47.12
U01460,2023-09-27,Premium,27.02,61.89470201292073,1,Australia,Mobile,Organic,7,34.07
U01461,2023-12-01,Premium,5.09,5.09,1,Australia,Mobile,Email,7,39.66
U01462,2023-04-27,Basic,17.82,21.959588039983693,0,Brazil,Desktop,Referral,14,89.49
U01463,2023-01-07,Free,3.33,21.00089098706033,0,Brazil,Desktop,Referral,6,43.67
U01464,2023-05-17,Free,2.17,2.8646093665691703,0,Germany,Mobile,Email,10,66.51
U01465,2023-06-25,Free,14.81,14.81,0,India,Tablet,Organic,4,27.03
U01466,2023-11-24,Free,22.48,22.48,0,Germany,Mobile,Paid Search,6,28.11
U01467,2023-11-11,Free,2.41,2.41,0,India,Tablet,Organic,8,29.02
U01468,2023-08-03,Premium,49.97,49.97,0,Australia,Tablet,Email,10,72.78
U01469,2023-03-23,Free,5.12,31.05792563509345,0,UK,Mobile,Organic,9,61.29
U01470,2023-08-11,Basic,2.56,2.56,0,Canada,Desktop,Email,13,75.28
U01471,2023-04-13,Free,4.53,4.53,0,India,Desktop,Organic,8,38.71
U01472,2023-09-30,Basic,3.72,6.115410320338267,0,Australia,Tablet,Social,10,54.73
U01473,2023-01-14,Premium,1.9,1.9,0,Canada,Mobile,Referral,6,39.01
U01474,2023-06-08,Free,31.97,31.97,0,UK,Mobile,Social,7,44.89
U01475,2023-06-01,Free,13.69,13.69,0,Canada,Desktop,Email,6,31.74
U01476,2023-04-18,Basic,9.84,9.84,0,Canada,Mobile,Referral,15,47.72
U01477,2023-07-07,Basic,60.17,60.17,1,USA,Desktop,Social,11,80.77
U01478,2023-10-28,Basic,9.27,16.497708869361748,1,Germany,Tablet,Organic,5,27.24
U01479,2023-04-08,Free,3.65,3.65,0,Australia,Mobile,Organic,6,48.04
U01480,2023-05-11,Free,6.41,6.41,0,Brazil,Mobile,Referral,7,26.33
U01481,2023-10-20,Premium,5.46,5.46,0,USA,Desktop,Email,9,30.69
U01482,2023-06-20,Premium,13.81,13.81,0,Brazil,Tablet,Social,4,32.93
U01483,2023-07-02,Free,6.89,6.89,0,India,Tablet,Email,9,25.81
U01484,2023-12-30,Premium,14.52,14.52,0,Germany,Desktop,Organic,11,38.9
U01485,2023-02-08,Free,22.13,42.205940731371896,0,Germany,Tablet,Paid Search,7,25.03
U01486,2023-01-15,Free,30.04,30.04,0,Germany,Mobile,Paid Search,7,22.2
U01487,2023-01-04,Free,24.77,24.77,0,USA,Mobile,Email,3,24.34
U01488,2023-12-15,Free,4.6,4.6,1,UK,Desktop,Organic,7,27.76
U01489,2023-07-29,Basic,2.46,2.46,0,India,Tablet,Organic,9,35.8
U01490,2023-06-10,Free,15.64,15.64,1,USA,Tablet,Paid Search,9,52.39
U01491,2023-01-16,Free,4.44,4.44,0,USA,Mobile,Paid Search,5,30.24
U01492,2023-04-18,Basic,1.78,17.83841503646199,0,UK,Desktop,Social,4,32.82
U01493,2023-11-07,Basic,14.98,14.98,0,Brazil,Desktop,Social,11,60.34
U01494,2023-08-15,Basic,7.91,7.91,0,Brazil,Mobile,Paid Search,11,56.54
U01495,2023-06-19,Premium,28.22,29.823424513769346,0,Germany,Mobile,Email,6,25.42
U01496,2023-02-03,Free,7.54,7.54,0,USA,Tablet,Referral,8,18.27
U01497,2023-09-08,Basic,77.0,77.0,0,UK,Desktop,Organic,5,33.66
U01498,2023-09-04,Basic,28.42,28.42,0,Australia,Mobile,Organic,11,70.27
U01499,2023-09-26,Basic,1.19,42.86869087454626,0,UK,Desktop,Organic,5,14.59
U01500,2023-05-21,Free,14.22,15.35925598221785,0,Brazil,Desktop,Social,7,35.41
U01501,2023-10-01,Free,16.54,16.54,0,UK,Tablet,Paid Search,9,19.56
U01502,2023-04-06,Premium,23.77,23.77,1,Brazil,Mobile,Social,7,27.9
U01503,2023-08-15,Free,13.78,13.78,0,Brazil,Tablet,Paid Search,9,40.66
U01504,2023-02-08,Premium,13.21,13.21,0,Australia,Mobile,Email,5,35.6
U01505,2023-10-29,Basic,9.18,9.18,0,Canada,Mobile,Social,7,61.75
U01506,2023-01-29,Basic,6.33,6.33,1,USA,Desktop,Paid Search,7,37.27
U01507,2023-11-14,Premium,58.45,82.45605038671204,0,Canada,Mobile,Email,5,26.92
U01508,2023-09-02,Basic,7.64,7.64,0,India,Desktop,Social,10,67.77
U01509,2023-08-24,Free,1.31,1.31,0,Canada,Mobile,Organic,8,53.7
U01510,2023-07-04,Basic,3.66,12.29076759094374,0,Germany,Mobile,Email,6,9.34
U01511,2023-09-29,Premium,38.94,71.50507720932902,0,India,Desktop,Social,5,32.66
U01512,2023-08-24,Free,17.67,17.67,0,Australia,Tablet,Paid Search,8,46.99
U01513,2023-08-27,Free,30.17,35.64324673341156,1,UK,Desktop,Organic,7,39.2
U01514,2023-09-23,Free,33.09,33.09,0,Canada,Mobile,Paid Search,8,46.88
U01515,2023-12-25,Premium,34.66,34.66,1,India,Tablet,Referral,7,35.63
U01516,2023-12-06,Free,16.0,16.0,1,India,Mobile,Referral,9,27.79
U01517,2023-03-06,Basic,3.9,3.9,0,Brazil,Tablet,Social,10,73.41
U01518,2023-06-26,Free,3.21,3.21,0,USA,Tablet,Email,13,133.18
U01519,2023-01-03,Free,17.07,17.07,0,UK,Mobile,Email,12,33.51
U01520,2023-05-22,Basic,9.13,9.13,1,Germany,Mobile,Social,5,9.94
U01521,2023-06-07,Free,16.33,16.33,0,Australia,Tablet,Social,10,56.56
U01522,2023-11-20,Basic,13.8,13.8,0,Australia,Tablet,Organic,5,27.48
U01523,2023-05-26,Basic,18.44,18.44,0,Australia,Mobile,Paid Search,11,79.18
U01524,2023-10-20,Premium,0.65,0.65,1,Brazil,Mobile,Paid Search,8,46.72
U01525,2023-06-02,Free,0.67,0.67,0,Germany,Desktop,Referral,8,50.26
U01526,2023-07-12,Premium,25.57,25.57,0,Australia,Mobile,Referral,5,41.09
U01527,2023-03-14,Basic,4.29,9.251083552000612,0,USA,Desktop,Social,9,68.39
U01528,2023-11-01,Premium,21.12,21.484195677711153,0,India,Mobile,Email,7,51.42
U01529,2023-12-10,Free,15.82,15.82,0,Canada,Desktop,Email,10,47.78
U01530,2023-05-20,Basic,80.12,80.12,1,India,Mobile,Organic,7,54.94
U01531,2023-07-06,Premium,36.09,36.09,0,USA,Tablet,Referral,9,63.31
U01532,2023-10-20,Premium,10.66,10.66,0,UK,Desktop,Organic,6,34.15
U01533,2023-03-02,Free,19.16,19.16,0,Brazil,Mobile,Paid Search,7,30.53
U01534,2023-07-17,Free,2.5,2.5,0,Australia,Desktop,Social,7,50.66
U01535,2023-10-22,Free,9.77,9.77,0,Australia,Desktop,Email,5,32.24
U01536,2023-11-15,Free,26.48,26.48,0,India,Desktop,Referral,18,155.37
U01537,2023-10-29,Free,19.49,19.49,0,Canada,Desktop,Referral,4,31.93
U01538,2023-12-10,Free,13.25,13.25,0,USA,Mobile,Social,6,46.09
U01539,2023-01-11,Premium,3.88,8.29685346680752,0,Brazil,Desktop,Social,7,35.82
U01540,2023-03-03,Free,32.51,32.51,0,Brazil,Mobile,Referral,6,34.24
U01541,2023-11-29,Basic,6.38,6.38,0,USA,Desktop,Referral,7,25.18
U01542,2023-08-14,Free,34.35,34.35,0,India,Tablet,Email,8,41.39
U01543,2023-06-02,Free,18.91,18.91,0,UK,Mobile,Email,8,81.11
U01544,2023-07-18,Free,9.33,9.33,0,India,Mobile,Social,7,63.51
U01545,2023-02-21,Free,0.83,0.83,0,India,Mobile,Paid Search,9,24.66
U01546,2023-09-17,Basic,5.29,5.29,0,India,Mobile,Paid Search,11,31.64
U01547,2023-02-28,Premium,43.98,45.344067633318645,0,Canada,Desktop,Social,9,42.15
U01548,2023-03-13,Free,34.07,34.07,0,India,Tablet,Social,4,12.67
U01549,2023-05-28,Free,17.11,17.11,0,Canada,Tablet,Organic,7,31.46
U01550,2023-12-15,Free,12.56,30.974056241576307,0,Canada,Tablet,Paid Search,6,47.04
U01551,2023-03-04,Premium,20.83,20.83,0,Germany,Tablet,Referral,10,83.36
U01552,2023-11-06,Basic,12.56,12.56,0,USA,Mobile,Organic,9,44.6
U01553,2023-08-31,Basic,20.67,20.67,0,UK,Tablet,Organic,6,25.47
U01554,2023-11-26,Basic,7.35,7.35,0,Canada,Tablet,Social,3,15.97
U01555,2023-04-17,Premium,36.46,36.46,0,UK,Tablet,Email,11,91.55
U01556,2023-08-14,Free,24.21,24.21,0,Germany,Mobile,Organic,9,89.59
U01557,2023-11-09,Free,8.01,8.01,0,UK,Mobile,Social,1,6.04
U01558,2023-08-06,Premium,35.52,35.52,0,Germany,Desktop,Organic,9,100.93
U01559,2023-08-29,Basic,13.36,13.36,0,Germany,Desktop,Email,10,65.93
U01560,2023-09-16,Basic,3.84,17.742296664478346,1,Canada,Tablet,Social,12,21.38
U01561,2023-09-19,Basic,1.62,3.525617047072615,0,UK,Mobile,Email,11,103.67
U01562,2023-01-05,Free,24.05,24.05,0,UK,Mobile,Email,9,57.12
U01563,2023-09-18,Basic,40.07,66.32678533969133,0,Australia,Desktop,Referral,10,86.23
U01564,2023-02-23,Basic,32.95,32.95,0,India,Tablet,Email,9,39.01
U01565,2023-02-16,Free,21.32,27.73134757691008,0,Canada,Mobile,Email,7,52.87
U01566,2023-08-03,Basic,3.05,3.05,0,Germany,Desktop,Email,9,49.8
U01567,2023-06-26,Premium,1.98,21.071312425710328,0,Brazil,Desktop,Paid Search,11,46.4
U01568,2023-01-09,Free,8.46,9.60578908994572,0,USA,Tablet,Referral,14,53.41
U01569,2023-04-09,Free,38.61,38.61,0,India,Tablet,Paid Search,6,16.24
U01570,2023-01-20,Free,65.27,65.27,0,Australia,Mobile,Email,10,38.4
U01571,2023-08-29,Basic,5.52,10.63056992446305,0,Canada,Mobile,Paid Search,7,43.38
U01572,2023-03-02,Free,28.72,28.72,0,Germany,Desktop,Social,5,35.34
